inventoryRowId,legacyRecordId,legacyName,sourceLocation,sourceSymbolOrCollection,sourceType,currentEntityType,currentStatus,currentCategory,currentSubcategory,currentMetrics,currentUnits,currentChallengeTypes,currentWorkoutUsage,currentContentAvailable,duplicateCandidateGroup,runtimeReachability,evidenceReference,notes
"FIT-LEG-0048","squats","Squats","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","reps","reps","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","candidate-squat","seed-to-active-runtime","catalogExercises_CLEAN.json:4064","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0049","lunges","Lunges","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","reps","reps","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","candidate-lunges","seed-to-active-runtime","catalogExercises_CLEAN.json:4151","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0050","side-lunges","Side Lunges","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","reps","reps","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:4237","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0051","wall-sit","Wall Sit","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:4323","difficulty=Beginner; movementType=isometric; holdBased=true"
"FIT-LEG-0052","butt-bridge","Butt Bridge","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","reps","reps","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:4408","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0053","step-up-onto-chair","Step-Up Onto Chair","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","reps","reps","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:4504","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0054","calf-raises","Calf Raises","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","reps","reps","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:4590","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0055","glute-kickbacks","Glute Kickbacks","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","reps","reps","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:4674","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0056","donkey-kicks","Donkey Kicks","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","reps","reps","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:4759","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0057","fire-hydrants","Fire Hydrants","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","reps","reps","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:4844","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0058","bulgarian-split-squats","Bulgarian Split Squats","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","reps","reps","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:4929","difficulty=Intermediate; movementType=isotonic; holdBased=false"
"FIT-LEG-0059","reverse-lunges","Reverse Lunges","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Lower Body","Strength","reps","reps","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:5015","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0060","jumping-jacks","Jumping Jacks","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Full Body","Cardio","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:5101","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0061","high-stepping","High Stepping","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Full Body","Cardio","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:5195","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0062","butt-kicks","Butt Kicks","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Full Body","Cardio","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:5291","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0063","skater-jump","Skater Jump","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Full Body","Power & Explosiveness","reps","reps","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:5387","difficulty=Intermediate; movementType=isotonic; holdBased=false"
"FIT-LEG-0064","side-hop","Side Hop","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Full Body","Power & Explosiveness","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:5473","difficulty=Beginner; movementType=isotonic; holdBased=false"
"FIT-LEG-0065","burpees","Burpees","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Full Body","Cardio","reps","reps","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|tags|movementType|holdBased","candidate-burpees","seed-to-active-runtime","catalogExercises_CLEAN.json:5569","difficulty=Intermediate; movementType=isotonic; holdBased=false"
"FIT-LEG-0066","skipping-without-rope","Skipping Without Rope","catalogExercises_CLEAN.json","documents[] / catalogExercises","static-catalog-record","exercise","local-seed-source","Full Body","Cardio","time","seconds","collective|competitive|streak (wizard selectable)","selectable and loggable after Firestore seed/admin import","tier_1|tier_2|difficulty|musclesTargeted|equipment|trainingGoals|metric|description|setup|execution|breathing|formCues|commonMistakes|progressions|advancedVariations|safetyNotes|recommendedVolume|movementType|tags|holdBased","unknown","seed-to-active-runtime","catalogExercises_CLEAN.json:5653","difficulty=Beginner; movementType=isotonic; holdBased=false"
